ID,Checked,D_REVIEW_NOTES
1384,NA,NA
1385,Agree,NA
1386,NA,NA
1387,Agree,NA
1388,NA,NA
1389,NA,NA
1390,NA,NA
1391,Recommend change,"Pixel not visible in 1995, just 1997 clearing"
1392,NA,NA
1393,Recommend change,Degraded nearby clearing
1394,NA,NA
1395,Agree,NA
1396,NA,NA
1397,Agree,NA
1398,NA,NA
1399,NA,NA
1400,Agree,NA
1401,NA,NA
1402,Agree,NA
1403,NA,NA
1404,Agree,NA
1405,NA,NA
1406,NA,NA
1407,NA,NA
1408,NA,NA
1409,NA,NA
1410,NA,NA
1411,Agree,NA
1412,Agree,NA
1413,Agree,NA
1414,NA,NA
1415,Unsure,Not sure this was selective logging
1416,Agree,NA
1417,Agree,NA
1418,NA,NA
1419,NA,NA
1420,Unsure,I don't see the degradation event
1421,NA,NA
1422,Recommend change,Probably selective logging
1423,NA,NA
1424,NA,NA
1425,Agree,NA
1426,NA,NA
1427,NA,NA
1428,NA,NA
1429,NA,NA
1430,NA,NA
1431,Recommend change,"Possible logging road located just outside the white circle, we also see big NDVI min/max differences starting in 1999, so selective logging seems likely"
1432,NA,NA
1433,NA,NA
1434,Agree,NA
1435,Unsure,Could be a shifting cultivation area (so non-forest)
1436,NA,NA
1437,NA,NA
1438,NA,NA
1439,NA,NA
1440,Agree,NA
1441,NA,NA
1442,Agree,NA
1443,NA,NA
1444,NA,NA
1445,NA,NA
1446,Agree,NA
1447,NA,NA
1448,NA,NA
1449,NA,NA
1450,NA,NA
1451,NA,NA
1452,Agree,NA
1453,Recommend change,Pretty sure this area is forested
1454,Agree,NA
1455,NA,NA
1456,Recommend change,"Degraded by first cloud free image (1996), degraded again or possibly cleared in 2000 & 2002/2003"
1457,NA,NA
1458,NA,NA
1459,Unsure,Could be intact
1460,Agree,NA
1461,Agree,NA
1462,NA,NA
1463,Agree,NA
1464,NA,NA
1465,Agree,NA
1466,Agree,NA
1467,Unsure,"I think the pixel might actually have been forested in 1990, though possibly cleared (fire?); clearing first visible in 2000"
1468,Agree,NA
1469,NA,NA
1470,NA,NA
1471,NA,NA
1472,Agree,NA
1473,Agree,NA
1474,Recommend change,Pixel probably cleared by fire in 1994
1475,Unsure,Not sure if this is cleared abandoned or cleared other
1476,NA,NA
1477,NA,NA
1478,NA,NA
1479,Agree,NA
1480,Agree,NA
1481,NA,NA
1482,Unsure,Intact forest?
1483,NA,NA
1484,Unsure,Not sure I see the degradation event
1485,Recommend change,Intact forest
1486,Agree,NA
1487,Unsure,Not sure I see the degradation event
1488,Agree,NA
1489,NA,NA
1490,NA,NA
1491,NA,NA
1492,NA,NA
1493,NA,NA
1494,NA,NA
1495,NA,NA
1496,NA,NA
1497,Unsure,"Not sure about the degradation event, looks like logging may have started in 1994"
1498,NA,NA
1499,NA,NA
1500,NA,NA
1501,NA,NA
1502,NA,NA
1503,Agree,NA
1504,NA,NA
1505,NA,NA
1506,NA,NA
1507,Agree,NA
1508,NA,NA
1509,NA,NA
1510,Agree,NA
1511,NA,NA
1512,NA,NA
1513,NA,NA
1514,NA,NA
1515,NA,NA
1516,Agree,NA
1517,NA,NA
1518,NA,NA
1519,NA,NA
1520,NA,NA
1521,Unsure,Not sure if this is forest or a shrubland
1522,NA,NA
1523,Agree,NA
1524,NA,NA
1525,NA,NA
1526,Agree,NA
1527,Unsure,Could be intact
1528,Agree,"Boundary pixel, near a non-forested swamp area, but majority of pixel located in forest area"
1529,Agree,NA
1530,NA,NA
1531,Unsure,Looks like the pixel could have been cleared in 2010
1532,NA,NA
1533,Recommend change,I don't see the degradation event
1534,NA,NA
1535,NA,NA
1536,NA,NA
1537,NA,NA
1538,Agree,NA
1539,NA,NA
1540,Agree,NA
1541,Agree,NA
1542,NA,NA
1543,Agree,NA
1544,NA,NA
1545,NA,NA
1546,Agree,NA
1547,NA,NA
1548,Recommend change,"Selective logging, not nearby clearing"
1549,NA,NA
1550,Unsure,"I think this might have been logging near the river bed (starting in 2004), not natural disturbance"
1551,NA,NA
1552,NA,NA
1553,Agree,NA
1554,NA,NA
1555,Recommend change,Degraded due to selective logging in 2005
1556,NA,NA
1557,Agree,NA
1558,NA,NA
1559,NA,NA
1560,NA,NA
1561,NA,NA
1562,NA,NA
1563,NA,NA
1564,NA,NA
1565,NA,NA
1566,NA,NA
1567,NA,NA
1568,Unsure,"I think the degradation probably happened earlier, maybe 1999 or 2001?"
1569,NA,NA
1570,NA,NA
1571,Unsure,Could be intact
1572,Agree,NA
1573,NA,NA
1574,NA,NA
1575,NA,NA
1576,NA,NA
1577,Recommend change,"Pixel cloud covered in 2015 & 2016, so can't confirm whether the pixel was cleared (no high res imagery shows this either)"
1578,Unsure,Not sure I see fire degradation
1579,NA,NA
1580,NA,NA
1581,NA,NA
1582,NA,NA
1583,NA,NA
1584,NA,NA
1585,NA,NA
1586,Unsure,Not sure I see the degradation event
1587,Recommend change,I don't see the degradation event
1588,NA,NA
1589,Agree,NA
1590,NA,NA
1591,NA,NA
1592,Unsure,Not sure I see the change event
1593,Agree,NA
1594,NA,NA
1595,NA,NA
1596,Recommend change,I don't see the degradation event
1597,NA,NA
1598,NA,NA
1599,Agree,NA
1600,NA,NA
1601,NA,NA
1602,NA,NA
1603,Agree,NA
1604,NA,NA
1605,Agree,NA
1606,NA,NA
1607,NA,NA
1608,NA,NA
1609,Agree,NA
1610,NA,NA
1611,NA,NA
1612,NA,NA
1613,NA,NA
1614,Agree,NA
1615,NA,NA
1616,NA,NA
1617,Agree,NA
1618,NA,NA
1619,NA,NA
1620,NA,NA
1621,NA,NA
1622,Agree,NA
1623,NA,NA
1624,NA,NA
1625,Agree,NA
1626,NA,NA
1627,Unsure,Could be intact
1628,NA,NA
1629,NA,NA
1630,Recommend change,"Pixel not visible in 1993, degradation would be visible in 2000 if it occurred (not sure the degradation reached inside the white circle)"
1631,Agree,NA
1632,Agree,NA
1633,Agree,NA
1634,NA,NA
1635,NA,NA
1636,NA,NA
1637,NA,NA
1638,NA,NA
1639,Unsure,I think this was probably just natural drying
1640,Agree,NA
1641,NA,NA
1642,Agree,NA
1643,NA,NA
1644,NA,NA
1645,NA,NA
1646,NA,NA
1647,NA,NA
1648,NA,NA
1649,NA,NA
1650,NA,NA
1651,Agree,NA
1652,NA,NA
1653,Agree,NA
1654,NA,NA
1655,NA,NA
1656,NA,NA
1657,Recommend change,I don't see any change event
1658,NA,NA
1659,Agree,NA
1660,NA,NA
1661,NA,NA
1662,Agree,NA
1663,Unsure,"Not positive the pixel was degraded (if so, 2013 probably the correct year)"
1664,Agree,NA
1665,Agree,NA
1666,Agree,NA
1667,NA,NA
1668,NA,NA
1669,NA,NA
1670,Unsure,Not sure I see the degradation event
1671,NA,NA
1672,Unsure,Not sure I see the degradation event
1673,Agree,NA
1674,Recommend change,Degradation happened in 2010 (also possibly nearby clearing)
1675,Agree,NA
1676,NA,NA
1677,NA,NA
1678,Unsure,I don't see the degradation event
1679,NA,NA
1680,NA,NA
1681,Agree,NA
1682,NA,NA
1683,Agree,NA
1684,NA,NA
1685,Agree,NA
1686,Agree,NA
1687,Unsure,I'm not sure I see the degradation event
1688,NA,NA
1689,NA,NA
1690,Agree,NA
1691,Agree,NA
1692,Agree,NA
1693,Recommend change,"I don't think this pixel changed, 2005 NDVI change probably due to cloud cover"
1694,NA,NA
1695,Agree,NA
1696,NA,NA
1697,NA,NA
1698,Agree,NA
1699,Agree,NA
1700,Agree,NA
1701,Agree,NA
1702,Agree,NA
1703,NA,NA
1704,NA,NA
1705,NA,NA
1706,Agree,NA
1707,NA,NA
1708,Agree,NA
1709,Unsure,Not sure I see the degradation event
1710,Recommend change,Degraded nearby clearing in 2000; degraded nearby clearing again in 2006
1711,Agree,NA
1712,NA,NA
1713,Agree,NA
1714,NA,NA
1715,Agree,NA
1716,NA,NA
1717,NA,NA
1718,Unsure,I think the pixel might have just been dry in 2016
1719,NA,NA
1720,NA,NA
1721,NA,NA
1722,NA,NA
1723,Agree,NA
1724,NA,NA
1725,Agree,NA
1726,Agree,NA
1727,NA,NA
1728,NA,NA
1729,NA,NA
1730,NA,NA
1731,NA,NA
1732,NA,NA
1733,Agree,NA
1734,NA,NA
1735,NA,NA
1736,Agree,NA
1737,Agree,NA
1738,Agree,NA
1739,NA,NA
1740,NA,NA
1741,Agree,NA
1742,NA,NA
1743,NA,NA
1744,NA,NA
1745,Agree,NA
1746,Unsure,Possible pixel was degraded in 2009
1747,NA,NA
1748,Agree,NA
1749,Unsure,"Not sure I see 2000 event, pixel may have been degraded around 2015, but nearby clearing or selective logging seems more likely than fire"
1750,Agree,NA
1751,NA,NA
1752,Unsure,"High elevation (vegetation sparse), but based on Google Earth I think this  pixel is more likely forested than not"
1753,NA,NA
1754,Unsure,Not sure I see the degradation event
1755,NA,NA
1756,Unsure,Might have just been degraded selective logging
1757,NA,NA
1758,NA,NA
1759,Agree,NA
1760,NA,NA
1761,Agree,NA
1762,NA,NA
1763,Agree,NA
1764,NA,NA
1765,NA,NA
1766,Recommend change,Degradation not visible until 2000
1767,NA,NA
1768,NA,NA
1769,Agree,NA
1770,Agree,NA
1771,NA,NA
1772,Agree,NA
1773,Agree,NA
1774,Agree,NA
1775,NA,NA
1776,NA,NA
1777,NA,NA
1778,NA,NA
1779,Agree,NA
1780,NA,NA
1781,Agree,NA
1782,NA,NA
1783,Unsure,Possible selective logging starting in 2012
1784,NA,NA
1785,NA,NA
1786,NA,NA
1787,NA,NA
1788,NA,NA
1789,Agree,NA
1790,NA,NA
1791,Agree,NA
1792,NA,NA
1793,Agree,NA
1794,Agree,NA
1795,NA,NA
1796,Agree,NA
1797,Agree,NA
1798,Agree,NA
1799,NA,NA
1800,NA,NA
1801,NA,NA
1802,NA,NA
1803,NA,NA
1804,NA,NA
1805,NA,NA
1806,Agree,NA
1807,NA,NA
1808,NA,NA
1809,NA,NA
1810,NA,NA
1811,NA,NA
1812,NA,NA
1813,Agree,NA
1814,NA,NA
1815,NA,NA
1816,Agree,NA
1817,Unsure,Not positive the pixel was actually cleared
1818,Agree,NA
1819,NA,NA
1820,NA,NA
1821,NA,NA
1822,Agree,NA
1823,NA,NA
1824,NA,NA
1825,NA,NA
1826,NA,NA
1827,NA,NA
1828,NA,NA
1829,NA,NA
1830,NA,NA
1831,Agree,NA
1832,Agree,NA
1833,NA,NA
1834,Agree,NA
1835,NA,NA
1836,NA,NA
1837,NA,NA
1838,NA,NA
1839,NA,NA
1840,NA,NA
1841,NA,NA
1842,NA,NA
1843,NA,NA
1844,NA,NA
1845,NA,NA
1846,Agree,NA
1847,Agree,NA
1848,NA,NA
1849,Agree,NA
1850,Agree,NA
1851,NA,NA
1852,NA,NA
1853,NA,NA
1854,Agree,NA
1855,Agree,NA
1856,NA,NA
1857,Agree,NA
1858,NA,NA
1859,NA,NA
1860,Agree,NA
1861,Agree,NA
1862,NA,NA
1863,NA,NA
1864,NA,NA
1865,Unsure,I don't think I see the degradation event
1866,NA,NA
1867,NA,NA
1868,NA,NA
1869,Agree,NA
1870,Agree,NA
1871,NA,NA
1872,Agree,NA
1873,Recommend change,"Cleared in 1998, not 1997"
1874,NA,NA
1875,NA,NA
1876,Unsure,Forest or shrubland?
1877,NA,NA
1878,Agree,NA
1879,NA,NA
1880,NA,NA
1881,NA,NA
1882,NA,NA
1883,NA,NA
1884,Unsure,Possible the pixel was actually cleared in 2001 (abandoned? Smallholder?)
1885,Agree,NA
1886,Agree,NA
1887,NA,NA
1888,NA,NA
1889,Agree,NA
1890,NA,NA
1891,NA,NA
1892,NA,NA
1893,NA,NA
1894,NA,NA
1895,Agree,NA
1896,NA,NA
1897,Agree,NA
1898,NA,NA
1899,Agree,NA
1900,NA,NA
1901,NA,NA
1902,Agree,NA
1903,NA,NA
1904,NA,NA
1905,NA,NA
1906,NA,NA
1907,NA,NA
1908,NA,NA
1909,NA,NA
1910,Unsure,Possible degradation in 1998 (fire? Drying?)
1911,Agree,NA
1912,Agree,NA
1913,Agree,NA
1914,NA,NA
1915,Agree,NA
1916,NA,NA
1917,NA,NA
1918,Agree,NA
1919,NA,NA
1920,NA,NA
1921,NA,NA
1922,Agree,NA
1923,Agree,NA
1924,Agree,NA
1925,Agree,NA
1926,NA,NA
1927,NA,NA
1928,NA,NA
1929,Agree,NA
1930,Agree,NA
1931,NA,NA
1932,NA,NA
1933,NA,NA
1934,NA,NA
1935,NA,NA
1936,NA,NA
1937,Agree,NA
1938,Agree,NA
1939,NA,NA
1940,Agree,NA
1941,NA,NA
1942,NA,NA
1943,NA,NA
1944,NA,NA
1945,NA,NA
1946,Agree,NA
1947,Agree,NA
1948,NA,NA
1949,NA,NA
1950,NA,NA
1951,Unsure,"Selective logging, not nearby clearing"
1952,NA,NA
1953,NA,NA
1954,NA,NA
1955,NA,NA
1956,Agree,NA
1957,Unsure,May be intact forest
1958,NA,NA
1959,Recommend change,More likely selective logging
1960,NA,NA
1961,NA,NA
1962,NA,NA
1963,NA,NA
1964,Unsure,Not certain I see the degradation event
1965,Agree,NA
1966,Agree,NA
1967,NA,NA
1968,Agree,NA
1969,NA,NA
1970,Agree,NA
1971,NA,NA
1972,Unsure,2015 might have been degraded fire
1973,NA,NA
1974,NA,NA
1975,NA,NA
1976,NA,NA
1977,Agree,NA
1978,NA,NA
1979,Agree,NA
1980,NA,NA
1981,NA,NA
1982,NA,NA
1983,Agree,NA
1984,NA,NA
1985,NA,NA
1986,NA,NA
1987,NA,NA
1988,Agree,NA
1989,NA,NA
1990,Recommend change,More likely selective logging
1991,NA,NA
1992,NA,NA
1993,Agree,NA
1994,Recommend change,"Selective logging, not nearby clearing"
1995,Agree,NA
1996,NA,NA
1997,NA,NA
1998,Agree,NA
1999,NA,NA
2000,NA,NA
2001,NA,NA
2002,Agree,NA
2003,Agree,NA
2004,NA,NA
2005,Agree,NA
2006,NA,NA
2007,NA,NA
2008,Agree,NA
2009,Recommend change,"Selective logging, not nearby clearing"
2010,Agree,NA
2011,NA,NA
2012,Unsure,Possibly intact
2013,NA,NA
2014,NA,NA
2015,Unsure,"Not sure this was degraded forest in 1990, might have been intact forest; also possible it was cleared in 2014??"
2016,NA,NA
2017,NA,NA
2018,NA,NA
2019,NA,NA
2020,NA,NA
2021,Agree,NA
2022,Agree,NA
2023,NA,NA
2024,Unsure,Possible the pixel was degraded in 1999
2025,Agree,NA
2026,NA,NA
2027,NA,NA
2028,NA,NA
2029,NA,NA
2030,Agree,NA
2031,Agree,NA
2032,Agree,NA
2033,NA,NA
2034,Agree,NA
2035,NA,NA
2036,Agree,NA
2037,Agree,NA
2038,Unsure,I think this might be forested
2039,NA,NA
2040,NA,NA
2041,NA,NA
2042,Unsure,Possible the pixel has been affected by selective logging
2043,NA,NA
2044,Unsure,Not sure if this was abandoned or smallholder
2045,Agree,NA
2046,Recommend change,More likely selective logging
2047,NA,NA
2048,NA,NA
2049,Agree,NA
2050,NA,NA
2051,NA,NA
2052,NA,NA
2053,Agree,NA
2054,NA,NA
2055,NA,NA
2056,NA,NA
2057,NA,NA
2058,NA,NA
2059,NA,NA
2060,Agree,NA
2061,NA,NA
2062,NA,NA
2063,NA,NA
2064,Agree,NA
2065,Agree,NA
2066,NA,NA
2067,NA,NA
2068,NA,NA
2069,Agree,NA
2070,NA,NA
2071,NA,NA
2072,NA,NA
2073,NA,NA
2074,NA,NA
2075,NA,NA
2076,NA,NA
2077,Agree,NA
2078,Recommend change,"Selective logging, not nearby clearing"
2079,NA,NA
2080,NA,NA
2081,NA,NA
2082,NA,NA
2083,Agree,NA
2084,Agree,NA
2085,Recommend change,Intact forest
2086,NA,NA
2087,NA,NA
2088,NA,NA
2089,NA,NA
2090,NA,NA
2091,NA,NA
2092,NA,NA
2093,NA,NA
2094,NA,NA
2095,NA,NA
2096,Unsure,"This might just be natural change, which should be in the cleared - other category; also possible the pixel wasn't ever actually cleared"
2097,NA,NA
2098,Unsure,Probably selective logging both times
2099,Agree,NA
2100,NA,NA
2101,NA,NA
2102,NA,NA
2103,NA,NA
2104,NA,NA
2105,Recommend change,"Not sure I see the degradation event; also if the pixel was degraded, should be attributed to 2005, not 2004"
2106,Agree,NA
2107,NA,NA
2108,Agree,NA
2109,Agree,NA
2110,NA,NA
2111,NA,NA
2112,NA,NA
2113,NA,NA
2114,Unsure,"Might have been smallholder or settlement, not positive"
2115,NA,NA
2116,NA,NA
2117,NA,NA
2118,Agree,NA
2119,NA,NA
2120,NA,NA
2121,NA,NA
2122,NA,NA
2123,NA,NA
2124,NA,NA
2125,NA,NA
2126,NA,NA
2127,NA,NA
2128,Agree,NA
2129,Agree,NA
2130,NA,NA
2131,Agree,NA
2132,Unsure,I think this might have been a shifting cultivation area from the start of the study period (so non forest in 1990)
2133,NA,NA
2134,NA,NA
2135,NA,NA
2136,NA,NA
2137,NA,NA
2138,NA,NA
2139,NA,NA
2140,NA,NA
2141,NA,NA
2142,Agree,NA
2143,NA,NA
2144,NA,NA
2145,NA,NA
2146,NA,NA
2147,NA,NA
2148,NA,NA
2149,NA,NA
2150,NA,NA
2151,NA,NA
2152,NA,NA
2153,Agree,NA
2154,NA,NA
2155,NA,NA
2156,NA,NA
2157,NA,NA
2158,NA,NA
2159,Agree,NA
2160,Agree,NA
2161,NA,NA
2162,Recommend change,"Based on SPOT image, I don't think the pixel was forested at the end of the study, maybe non forest in 1990?"
2163,NA,NA
2164,NA,NA
2165,Agree,NA
2166,Agree,NA
2167,NA,NA
2168,NA,NA
2169,NA,NA
2170,NA,NA
2171,NA,NA
2172,Agree,NA
2173,NA,NA
2174,NA,NA
2175,NA,NA
2176,NA,NA
2177,NA,NA
2178,Agree,NA
2179,NA,NA
2180,Agree,NA
2181,Agree,NA
2182,NA,NA
2183,NA,NA
2184,Recommend change,Probably non forest
2185,Agree,NA
2186,NA,NA
2187,NA,NA
2188,NA,NA
2189,NA,NA
2190,NA,NA
2191,NA,NA
2192,NA,NA
2193,NA,NA
2194,NA,NA
2195,Agree,NA
2196,Agree,NA
2197,NA,NA
2198,NA,NA
2199,NA,NA
2200,NA,NA
2201,NA,NA
2202,NA,NA
2203,NA,NA
2204,NA,NA
2205,NA,NA
2206,NA,NA
2207,NA,NA
2208,NA,NA
2209,NA,NA
2210,NA,NA
2211,NA,NA
2212,NA,NA
2213,NA,NA
2214,NA,NA
2215,NA,NA
2216,NA,NA
2217,NA,NA
2218,NA,NA
2219,NA,NA
2220,NA,NA
2221,NA,NA
2222,NA,NA
2223,NA,NA
2224,NA,NA
2225,NA,NA
2226,NA,NA
2227,NA,NA
2228,NA,NA
2229,NA,NA
2230,Agree,NA
2231,NA,NA
2232,NA,NA
2233,NA,NA
2234,NA,NA
2235,NA,NA
2236,NA,NA
2237,NA,NA
2238,NA,NA
2239,NA,NA
2240,NA,NA
2241,Agree,NA
2242,NA,NA
2243,NA,NA
2244,NA,NA
2245,NA,NA
2246,NA,NA
2247,NA,NA
2248,NA,NA
2249,NA,NA
2250,NA,NA
2251,NA,NA
2252,NA,NA
2253,NA,NA
2254,NA,NA
2255,NA,NA
2256,NA,NA
2257,NA,NA
2258,NA,NA
2259,NA,NA
2260,NA,NA
2261,Agree,NA
2262,NA,NA
2263,NA,NA
2264,NA,NA
2265,NA,NA
2266,NA,NA
2267,NA,NA
2268,NA,NA
2269,NA,NA
2270,NA,NA
2271,NA,NA
2272,NA,NA
2273,NA,NA
2274,NA,NA
2275,NA,NA
2276,NA,NA
2277,NA,NA
2278,NA,NA
2279,NA,NA
2280,NA,NA
2281,NA,NA
2282,Unsure,Probably not primary forest
2283,NA,NA
2284,NA,NA
2285,NA,NA
2286,NA,NA
2287,NA,NA
2288,NA,NA
2289,NA,NA
2290,NA,NA
2291,Agree,NA
2292,NA,NA
2293,NA,NA
2294,NA,NA
2295,NA,NA
2296,NA,NA
2297,NA,NA
2298,NA,NA
2299,NA,NA
2300,NA,NA
2301,NA,NA
2302,NA,NA
2303,NA,NA
2304,NA,NA
2305,NA,NA
2306,Agree,NA
2307,NA,NA
2308,NA,NA
2309,NA,NA
2310,NA,NA
2311,NA,NA
2312,NA,NA
2313,NA,NA
2314,NA,NA
2315,NA,NA
2316,NA,NA
2317,NA,NA
2318,NA,NA
2319,NA,NA
2320,NA,NA
2321,NA,NA
2322,NA,NA
2323,NA,NA
2324,NA,NA
2325,NA,NA
2326,Agree,NA
2327,NA,NA
2328,NA,NA
2329,NA,NA
2330,NA,NA
2331,NA,NA
2332,Recommend change,Probably non forest in 1990
2333,NA,NA
2334,NA,NA
2335,Agree,NA
2336,Agree,NA
2337,NA,NA
2338,NA,NA
2339,NA,NA
2340,NA,NA
2341,Unsure,"Not sure this was primary forest in 1990, also don't see the 2007 clearing event"
2342,NA,NA
2343,NA,NA
2344,NA,NA
2345,NA,NA
2346,Agree,NA
2347,NA,NA
2348,NA,NA
2349,Recommend change,Non forest
2350,NA,NA
2351,NA,NA
2352,NA,NA
2353,NA,NA
2354,Unsure,"Not positive the pixel was changed, also not sure it was forested"
2355,NA,NA
2356,NA,NA
2357,NA,NA
2358,NA,NA
2359,NA,NA
2360,NA,NA
2361,NA,NA
2362,NA,NA
2363,NA,NA
2364,NA,NA
2365,NA,NA
2366,NA,NA
2367,NA,NA
2368,NA,NA
2369,NA,NA
2370,NA,NA
2371,NA,NA
2372,Agree,NA
2373,NA,NA
2374,NA,NA
2375,NA,NA
2376,NA,NA
2377,NA,NA
2378,NA,NA
2379,NA,NA
2380,NA,NA
2381,NA,NA
2382,NA,NA
2383,NA,NA
2384,NA,NA
2385,NA,NA
2386,NA,NA
2387,NA,NA
2388,NA,NA
2389,NA,NA
2390,NA,NA
2391,NA,NA
2392,NA,NA
2393,NA,NA
2394,NA,NA
2395,NA,NA
2396,NA,NA
2397,NA,NA
2398,NA,NA
2399,NA,NA
2400,NA,NA
2401,NA,NA
2402,NA,NA
2403,NA,NA
2404,NA,NA
2405,Agree,NA
2406,NA,NA
2407,NA,NA
2408,NA,NA
2409,NA,NA
2410,NA,NA
2411,NA,NA
2412,NA,NA
2413,NA,NA
2414,NA,NA
2415,NA,NA
2416,NA,NA
2417,NA,NA
2418,NA,NA
2419,NA,NA
2420,NA,NA
2421,NA,NA
2422,NA,NA
2423,NA,NA
2424,NA,NA
2425,NA,NA
2426,NA,NA
2427,NA,NA
2428,NA,NA
2429,Unsure,Probably non forest in 1990
2430,NA,NA
2431,NA,NA
2432,NA,NA
2433,NA,NA
2434,NA,NA
2435,NA,NA
2436,NA,NA
2437,NA,NA
2438,NA,NA
2439,NA,NA
2440,NA,NA
2441,NA,NA
2442,NA,NA
2443,NA,NA
2444,NA,NA
2445,Agree,NA
2446,NA,NA
2447,Agree,NA
2448,NA,NA
2449,NA,NA
2450,NA,NA
2451,NA,NA
2452,NA,NA
2453,NA,NA
2454,NA,NA
2455,NA,NA
2456,NA,NA
2457,NA,NA
2458,NA,NA
2459,NA,NA
2460,NA,NA
2461,NA,NA
2462,NA,NA
2463,NA,NA
2464,Agree,NA
2465,NA,NA
2466,NA,NA
2467,NA,NA
2468,NA,NA
2469,NA,NA
2470,NA,NA
2471,NA,NA
2472,NA,NA
2473,NA,NA
2474,Agree,NA
2475,NA,NA
2476,NA,NA
2477,NA,NA
2478,NA,NA
2479,NA,NA
2480,NA,NA
2481,NA,NA
2482,NA,NA
2483,NA,NA
2484,Recommend change,"Possible this was non forest in 1990, also pretty sure driver would be cleared - abandoned"
2485,NA,NA
2486,NA,NA
2487,NA,NA
2488,Agree,NA
2489,NA,NA
2490,Unsure,I think the change events are just seasonal drying
2491,NA,NA
2492,NA,NA
2493,NA,NA
2494,NA,NA
2495,NA,NA
2496,NA,NA
2497,NA,NA
2498,NA,NA
2499,NA,NA
2500,NA,NA
2501,NA,NA
2502,NA,NA
2503,NA,NA
2504,NA,NA
2505,NA,NA
2506,NA,NA
2507,Agree,NA
2508,NA,NA
2509,NA,NA
2510,NA,NA
2511,NA,NA
2512,NA,NA
2513,Agree,NA
2514,NA,NA
2515,NA,NA
2516,NA,NA
2517,NA,NA
2518,NA,NA
2519,NA,NA
2520,NA,NA
2521,NA,NA
2522,NA,NA
2523,NA,NA
2524,NA,NA
2525,NA,NA
2526,NA,NA
2527,NA,NA
2528,NA,NA
2529,NA,NA
2530,NA,NA
2531,NA,NA
2532,NA,NA
2533,NA,NA
2534,NA,NA
2535,NA,NA
2536,Agree,NA
2537,NA,NA
2538,NA,NA
2539,NA,NA
2540,NA,NA
2541,NA,NA
2542,NA,NA
2543,NA,NA
2544,NA,NA
2545,NA,NA
2546,NA,NA
2547,NA,NA
2548,NA,NA
2549,NA,NA
2550,NA,NA
2551,NA,NA
2552,NA,NA
2553,NA,NA
2554,NA,NA
2555,NA,NA
2556,NA,NA
2557,NA,NA
2558,NA,NA
2559,NA,NA
2560,NA,NA
2561,NA,NA
2562,NA,NA
2563,NA,NA
2564,NA,NA
2565,NA,NA
2566,NA,NA
2567,NA,NA
2568,NA,NA
2569,NA,NA
2570,NA,NA
2571,NA,NA
2572,NA,NA
2573,NA,NA
2574,NA,NA
2575,NA,NA
2576,NA,NA
2577,NA,NA
2578,NA,NA
2579,NA,NA
2580,NA,NA
2581,Agree,NA
2582,NA,NA
2583,NA,NA
2584,NA,NA
2585,NA,NA
2586,NA,NA
2587,NA,NA
2588,NA,NA
2589,NA,NA
2590,NA,NA
2591,NA,NA
2592,NA,NA
2593,NA,NA
2594,NA,NA
2595,NA,NA
2596,NA,NA
2597,NA,NA
2598,NA,NA
2599,NA,NA
2600,NA,NA
2601,NA,NA
2602,Agree,NA
2603,NA,NA
2604,NA,NA
2605,NA,NA
2606,NA,NA
2607,NA,NA
2608,Unsure,I think this might have been forested
2609,NA,NA
2610,Agree,NA
2611,NA,NA
2612,Agree,NA
2613,NA,NA
2614,NA,NA
2615,NA,NA
2616,NA,NA
2617,NA,NA
2618,NA,NA
2619,NA,NA
2620,NA,NA
2621,NA,NA
2622,NA,NA
2623,NA,NA
2624,NA,NA
2625,NA,NA
2626,NA,NA
2627,NA,NA
2628,NA,NA
2629,NA,NA
2630,NA,NA
2631,NA,NA
2632,NA,NA
2633,NA,NA
2634,NA,NA
2635,Agree,NA
2636,NA,NA
2637,Agree,NA
2638,NA,NA
2639,NA,NA
2640,NA,NA
2641,Agree,NA
2642,NA,NA
2643,NA,NA
2644,NA,NA
2645,NA,NA
2646,Agree,NA
2647,NA,NA
2648,NA,NA
2649,Agree,NA
2650,NA,NA
2651,NA,NA
2652,NA,NA
2653,NA,NA
2654,NA,NA
2655,NA,NA
2656,NA,NA
2657,NA,NA
2658,NA,NA
2659,NA,NA
2660,Agree,NA
2661,NA,NA
2662,NA,NA
2663,NA,NA
2664,NA,NA
2665,NA,NA
2666,NA,NA
2667,NA,NA
2668,NA,NA
2669,NA,NA
2670,NA,NA
2671,NA,NA
2672,NA,NA
2673,NA,NA
2674,NA,NA
2675,NA,NA
2676,NA,NA
2677,NA,NA
2678,NA,NA
2679,NA,NA
2680,NA,NA
2681,NA,NA
2682,Agree,NA
2683,NA,NA
2684,NA,NA
2685,NA,NA
2686,NA,NA
2687,NA,NA
2688,NA,NA
2689,NA,NA
2690,NA,NA
2691,Agree,NA
2692,NA,NA
2693,NA,NA
2694,NA,NA
2695,Unsure,"Not sure the pixel was forested in 1990, also not positive about 2003 clearing event"
2696,NA,NA
2697,NA,NA
2698,NA,NA
2699,Recommend change,Not forest
2700,NA,NA
2701,NA,NA
2702,NA,NA
2703,NA,NA
2704,NA,NA
2705,NA,NA
2706,NA,NA
2707,NA,NA
2708,NA,NA
2709,NA,NA
2710,NA,NA
2711,NA,NA
2712,Agree,NA
2713,NA,NA
2714,NA,NA
2715,NA,NA
2716,NA,NA
2717,NA,NA
2718,NA,NA
2719,NA,NA
2720,NA,NA
2721,NA,NA
