USER,Editor,COMPARE_KLHK_1990,COMPARE_UMD_2001,OMISSION or COMMISSION,NEW EDITS,DISAGREEMENT NOTES,ISLAND,ID,1990 land cover,X1990_CONF,Final land use KLHK,FINAL_LU_UMD,CONF_FINAL,Change 1 year,Change 1 previous cloud free year,Change 1 type,Change 1 confidence,Change 2 year,Change 2 previous cloud free year,Change 2 type,Change 2 confidence,Change 3 year,Change 3 previous cloud free year,Change 3 type,Change 3 confidence,Change 4 year,Change 4 previous cloud free year,Change 4 type,Change 4 confidence,Change 5 year,Change 5 previous cloud free,Change 5 type,Change 5 confidence,Change 6 year,Change 6 previous cloud free,Change 6 type,Change 6 confidence,SPOT,HIGHRES_GE,FY_CF,CHANGE_EVENT,CHANGE_E_CONF,AGREE_DISAGREE,D_EDITS,X1990_NOTES,CLASS_NOTES,CH1_NOTES,CH2_NOTES,CH3_NOTES,CH4_NOTES,CH5_NOTES,CH6_NOTES,NOTES_FINAL
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Sumatera,9462,Primary intact,High,Hutan Sekunder,DEG_NE,High,1996,1990,Degraded - Nearby clearing,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,Yes,High,Disagree - major,,Sample complete!,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Sumatera,9469,Primary intact,High,Hutan Primer,PIN,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1997,No,High,Disagree - minor,,,,,,,,,NA,"something happen in 1998, but it not change the vegetation (maybe long dry season)"
Yazid checked,Yazid checked,OMISSION,AGREE_FOR,YES,Edited entry,,Sumatera,9479,Non Forest,High,Belukar,DEG_NE,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2012,1990,Yes,High,Disagree - minor,,,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Sumatera,9492,Non Forest,High,Belukar,DEG,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,No,High,Disagree - major,,,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_FOR,YES,No edits needed,,Sumatera,9495,Primary intact,High,Belukar Rawa,CLEAR_AB,High,2007,2006,Degraded - Nearby clearing,High,2012,2009,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_FOR,YES,No edits needed,,Sumatera,9496,Primary intact,High,Hutan Rawa Primer,PIN,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1996,No,Low,Disagree - major,,,,,,,,,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Sumatera,9503,Non Forest,High,Perkebunan,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1993,No,High,Disagree - major,Diana edited,image in 1990 not available,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Sumatera,9507,Primary intact,High,Hutan Mangrove,PIN,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,No,High,Agree,,Sample complete!,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,Edited entry,,Sumatera,9508,Non Forest,High,Perkebunan,CLEAR_PE,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1992,Yes,High,Disagree - major,,Sample complete!,,"pixel have no image in 2001, but around the pixel show it was cleared",,,,,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_FOR,YES,Edited entry,,Sumatera,9510,Primary degraded,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,2002,2001,Degraded - Nearby clearing,High,2010,2009,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2014,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Sumatera,9512,Primary intact,High,Pertanian Lahan Kering Campur Semak,CLEAR_PE,High,1996,1995,Cleared - Small-holder land use,High,2012,2011,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2012,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Sumatera,9521,Non Forest,High,Perkebunan,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,No,none,1990,No,High,Agree,,Sample complete!,,,,,,,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Sumatera,9524,Primary intact,High,Hutan Mangrove Sekunder,DEG_NE,High,2004,2002,Degraded - Nearby clearing,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,Yes,High,Agree,,,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,Edited entry,,Sumatera,9527,Non Forest,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2014,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Sumatera,9528,Non Forest,Low,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2014,1990,Yes,High,Disagree - minor,,,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Sumatera,9548,Primary degraded,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,1996,1993,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1993,Yes,High,Agree,,Sample complete!,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Sumatera,9551,Non Forest,High,Hutan Mangrove Sekunder,DEG_NE,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1991,Yes,High,Disagree - major,,Sample complete!,,,,,,,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Sumatera,9554,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2014,1991,No,High,Disagree - major,,Sample complete!,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Sumatera,9562,Non Forest,High,Belukar Rawa,CLEAR_AB,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2009,1990,Yes,High,Agree,,Sample complete!,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,Edited entry,,Sumatera,9564,Non Forest,High,Pertanian Lahan Kering Campur Semak,CLEAR_FI,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1991,Yes,High,Disagree - major,,,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Sumatera,9567,Non Forest,High,Hutan Sekunder,DEG,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,No,High,Disagree - major,,Sample complete!,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Sumatera,9574,Non Forest,High,Perkebunan,CLEAR_PE,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Sumatera,9578,Non Forest,High,Hutan Sekunder,DEG_NE,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2014,1995,Yes,High,Disagree - major,,Sample complete!,,,,,,,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,Edited entry,,Sumatera,9582,Non Forest,High,Perkebunan,CLEAR_SH,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,Yes,High,Disagree - major,,Sample complete!,,,,,,,NA,
