ID,LINK,PATH,PATH_1,PATH_3,PATH_5,Version,FINAL_LU_UMD,TRAJECTORY,ISLAND,Checked,NOTES,X1990_LC,X1990_CONF,X1990_NOTES,CH1_YR,CH1_PCF,CH1_TYPE,CH1_CONF,CH1_NOTES,CH2_YR,CH2_PCF,CH2_TYPE,CH2_CONF,CH2_NOTES,CH3_YR,CH3_PCF,CH3_TYPE,CH3_CONF,CH3_NOTES,CH4_YR,CH4_PCF,CH4_TYPE,CH4_CONF,CH4_NOTES,CH5_YR,CH5_PCF,CH5_TYPE,CH5_CONF,CH5_NOTES,CH6_YR,CH6_PCF,CH6_TYPE,CH6_CONF,CH6_NOTES,FINAL_LU,USER,CLASS_NOTES,NOTES_FINAL,CONF_FINAL,CHANGE_E_CONF,DISAGREEMENT_EDITS,DISAGREEMENT_NOTES,DEG_YR_FIRST,DEG_TYPE_FIRST,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,AGREE_DISAGREE,SPOT,HIGHRES_GE,FY_CF,Editor,NUM_CHANGE,TREE_COVER,LOSS_YEAR,KLHK_CLASS_1990,KLHK_CLASS_2000,KLHK_CLASS_2012,Sveta_2001,Belinda_2000,INCAS_2000,INCAS_2012,1990 status,2000 status,2001 status,2012 status,Team
873,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample873.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample873.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Recommend change,Intact forest,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Rizky checked,NA,NA,LOW,HIGH,NA,NA,0,NA,0,NA,Disagree - major,YES,2015,1990,NA,0,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1121,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1121.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1121.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,Could be intact,Non forest,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Yazid checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,0,NA,Agree,YES,none,1995,Yazid checked,0,85,NA,FOREST,NON,NON,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
1222,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1222.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1222.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Recommend change,Non forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Anna checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,none,2000,Anna checked,0,89,NA,FOREST,FOREST,FOREST,BUFFER,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
1245,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1245.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1245.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Recommend change,"Intact, no change",Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Anna checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2003,1990,Anna checked,0,98,NA,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1251,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1251.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1251.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,Could be intact,Primary degraded,HIGH,NA,2015,2014,Degraded - Nearby clearing,HIGH,NA,2016,2015,Cleared - Other,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Anna checked,NA,NA,HIGH,HIGH,No edits needed,dipengaruhi oleh pasang surut air laut,0,NA,0,NA,Disagree - minor,YES,2006,1990,Anna checked,0,90,NA,FOREST,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1273,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1273.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1273.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Recommend change,"Intact, no change",Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Anna checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Disagree - major,NO,none,1990,NA,0,87,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1297,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1297.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1297.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,Possible this is intact,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Anna checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Disagree - major,YES,2015,1990,NA,0,95,NA,FOREST,FOREST,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
1350,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1350.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1350.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,Probably intact?,Primary intact,High,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Anna checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Disagree - major,YES,none,1994,NA,0,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1435,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1435.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1435.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,Could be a shifting cultivation area (so non-forest),Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Anna checked,NA,NA,HIGH,HIGH,Edited entry,wetland forest,0,NA,0,NA,Agree,YES,none,1996,Anna checked,0,97,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1459,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1459.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1459.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,Could be intact,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2012,1990,Inggit checked,0,96,NA,FOREST,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1482,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1482.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1482.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,Intact forest?,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Inggit checked,NA,NA,HIGH,LOW,NA,NA,0,NA,0,NA,Disagree - major,YES,2012,1990,NA,0,87,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1485,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1485.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1485.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Recommend change,Intact forest,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Disagree - major,YES,none,1990,NA,0,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1527,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1527.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1527.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,Could be intact,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Disagree - major,YES,none,1995,NA,0,97,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,Team_3
1531,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1531.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1531.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,Looks like the pixel could have been cleared in 2010,Non forest,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Air,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Agree,YES,none,1993,NA,0,85,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1571,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1571.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1571.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,Could be intact,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Disagree - major,YES,none,1996,NA,0,98,NA,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1627,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1627.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1627.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,Could be intact,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Disagree - major,YES,none,1990,NA,0,91,NA,FOREST,FOREST,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
1957,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1957.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1957.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,May be intact forest,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Yazid checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,0,NA,Agree,YES,none,1990,Yazid checked,0,98,NA,FOREST,FOREST,FOREST,BUFFER,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
2012,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2012.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2012.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Unsure,Possibly intact,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Disagree - major,YES,2010,1995,NA,0,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
2085,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2085.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2085.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Irian_Jaya,Recommend change,Intact forest,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Agree,YES,none,1990,NA,0,96,NA,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
356,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample356.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample356.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Selective logging,DEG,Irian_Jaya,Unsure,"Not sure this was degraded forest in 1990, might have been intact forest",Primary intact,HIGH,NA,2002,2001,Degraded - Selective logging,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Zuraidah checked,NA,NA,HIGH,HIGH,NA,NA,2003,Degraded - Selective logging,0,NA,Disagree - minor,YES,2009,1990,NA,1,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1484,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1484.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1484.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Selective logging,DEG,Irian_Jaya,Unsure,Not sure I see the degradation event,Primary intact,HIGH,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,2007,Degraded - Selective logging,0,NA,Disagree - major,YES,none,1995,NA,1,97,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1710,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1710.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1710.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Selective logging,DEG,Irian_Jaya,Recommend change,Degraded nearby clearing in 2000; degraded nearby clearing again in 2006,Primary degraded,HIGH,NA,2006,2005,Degraded - Nearby clearing,HIGH,NA,2010,2009,Degraded - Nearby clearing,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Diana checked,NA,NA,HIGH,HIGH,NA,NA,2007,Degraded - Selective logging,0,NA,Disagree - minor,YES,2009,1997,NA,1,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
2015,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2015.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2015.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Selective logging,DEG,Irian_Jaya,Unsure,"Not sure this was degraded forest in 1990, might have been intact forest; also possible it was cleared in 2014??",Primary degraded,HIGH,NA,2014,2013,Degraded - Selective logging,HIGH,NA,2015,2014,Cleared - Abandoned,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,2014,Degraded - Selective logging,0,NA,Disagree - major,YES,none,1990,NA,1,98,2014,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
2132,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2132.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2132.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Nearby clearing,DEG,Irian_Jaya,Unsure,I think this might have been a shifting cultivation area from the start of the study period (so non forest in 1990),Primary intact,HIGH,NA,2009,2008,Degraded - Nearby clearing,HIGH,NA,2010,2009,Degraded - Nearby clearing,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,2010,Degraded - Nearby clearing,0,NA,Disagree - major,YES,none,1994,Yazid checked,1,97,NA,NON,NON,NON,BUFFER,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
543,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample543.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample543.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Nearby clearing,DEG,Irian_Jaya,Recommend change,"I think the area was just waterlogged in 2016 (part of the natural water cycle, or maybe degraded natural disturbance)",Primary intact,HIGH,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Anna checked,NA,NA,HIGH,HIGH,NA,NA,2016,Degraded - Nearby clearing,0,NA,Disagree - major,YES,none,1993,NA,1,97,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1972,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1972.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1972.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Nearby clearing,DEG_DEG,Irian_Jaya,Unsure,2015 might have been degraded fire,Primary intact,HIGH,NA,,,,,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,1998,Degraded - Nearby clearing,0,NA,Disagree - minor,YES,2013,1990,NA,2,95,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1023,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1023.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1023.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Nearby clearing,DEG_DEG,Irian_Jaya,Unsure,Possible this was already a shifting cultivation area in 1990,Primary degraded,HIGH,NA,,,,,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,2002,Degraded - Nearby clearing,0,NA,Disagree - major,YES,2014,1997,NA,2,98,NA,FOREST,FOREST,NON,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1578,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1578.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1578.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Fire,DEG,Irian_Jaya,Unsure,Not sure I see fire degradation,Primary intact,HIGH,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,1998,Degraded - Fire,0,NA,Disagree - minor,YES,none,1990,NA,1,97,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1766,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1766.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1766.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Fire,DEG,Irian_Jaya,Recommend change,Degradation not visible until 2000,Primary intact,HIGH,NA,2000,1997,Degraded - Natural disturbance,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Diana checked,NA,NA,HIGH,HIGH,No edits needed,"Wetland, degraded by fire, but not cleared",1998,Degraded - Fire,0,NA,Disagree - minor,NO,none,1990,Diana checked,1,93,NA,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
617,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample617.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample617.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Fire,DEG_DEG,Irian_Jaya,Recommend change,I think this was more likely  intact forest in 1990,Primary intact,HIGH,NA,,,,,,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Anna checked,NA,NA,LOW,HIGH,NA,NA,1998,Degraded - Fire,0,NA,Disagree - major,YES,none,1990,NA,2,97,NA,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1325,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1325.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1325.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Fire,DEG_DEG,Irian_Jaya,Unsure,I think this might have been intact forest in 1990; agree with degradation events,Primary intact,HIGH,NA,1998,1997,Degraded - fire,,NA,2016,2015,Degraded - Fire,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Anna checked,Spot tidak tersedia,NA,HIGH,HIGH,NA,NA,1998,Degraded - Fire,0,NA,Disagree - minor,NO,2003,1990,NA,2,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1171,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1171.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1171.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Natural disturbance,DEG,Irian_Jaya,Recommend change,Agree with 1998 degradation (though might have been from fire); either cleared or degraded nearby clearing in 2009,Primary intact,HIGH,NA,2009,2008,Degraded - Nearby clearing,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,Edited entry,NA,1998,Degraded - Natural disturbance,0,NA,Disagree - minor,YES,none,1990,Yazid checked,1,95,2009,NON,NON,NON,BUFFER,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
1195,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1195.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1195.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Natural disturbance,DEG,Irian_Jaya,Unsure,I think fire might be more likely than natural disturbance in 1998,Primary intact,HIGH,NA,1998,1997,Degraded - Fire,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Mangrove Sekunder,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,1998,Degraded - Natural disturbance,0,NA,Disagree - major,YES,none,1990,Yazid checked,1,95,NA,NON,NON,NON,BUFFER,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1152,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1152.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1152.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Natural disturbance,DEG,Irian_Jaya,Unsure,Possible 1999 was fire degradation (or clearing?),Primary intact,HIGH,NA,1999,1997,Degraded - Fire,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,1999,Degraded - Natural disturbance,0,NA,Disagree - major,YES,2014,1990,Yazid checked,1,57,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
