ID,LINK,PATH,PATH_1,PATH_3,PATH_5,Version,FINAL_LAND_USE,TRAJECTORY,ISLAND,Checked,NOTES,X1990_LC,X1990_CONF,X1990_NOTES,CH1_YR,CH1_PCF,CH1_TYPE,CH1_CONF,CH1_NOTES,CH2_YR,CH2_PCF,CH2_TYPE,CH2_CONF,CH2_NOTES,CH3_YR,CH3_PCF,CH3_TYPE,CH3_CONF,CH3_NOTES,CH4_YR,CH4_PCF,CH4_TYPE,CH4_CONF,CH4_NOTES,CH5_YR,CH5_PCF,CH5_TYPE,CH5_CONF,CH5_NOTES,CH6_YR,CH6_PCF,CH6_TYPE,CH6_CONF,CH6_NOTES,FINAL_LU,USER,CLASS_NOTES,NOTES_FINAL,CONF_FINAL,CHANGE_E_CONF,DISAGREEMENT_EDITS,DISAGREEMENT_NOTES,DEG_YR_FIRST,DEG_TYPE_FIRST,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,AGREE_DISAGREE,SPOT,HIGHRES_GE,FY_CF,Editor,NUM_CHANGE,TREE_COVER,LOSS_YEAR,KLHK_CLASS_1990,KLHK_CLASS_2000,KLHK_CLASS_2012,Sveta_2001,Belinda_2000,INCAS_2000,INCAS_2012,1990 status,2000 status,2001 status,2012 status,Team
9099,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9099.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9099.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Selective logging,DEG,Sumatera,Unsure,Not sure I see degradation event,Primary intact,High,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,2000,Degraded - Selective logging,0,NA,Disagree - major,YES,2016,1993,NA,1,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9385,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9385.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9385.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Selective logging,DEG,Sumatera,Recommend change,Degraded first in 1998 (nearby clearing),Primary intact,HIGH,NA,1998,1997,Degraded - Nearby clearing,HIGH,NA,2003,2002,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,2003,Degraded - Selective logging,0,NA,Disagree - major,YES,2014,1990,NA,1,95,NA,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9145,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9145.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9145.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Selective logging,DEG,Sumatera,Recommend change,Degraded nearby clearing in 2004; probably cleared at some point (2006 or 2007?),Primary intact,HIGH,NA,2004,2003,Degraded - Nearby clearing,HIGH,NA,2007,2006,Cleared - Smallholder,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,2004,Degraded - Selective logging,0,NA,Agree,YES,2015,1990,Inggit checked,1,100,2005,FOREST,FOREST,NON,BUFFER,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9525,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9525.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9525.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Selective logging,DEG,Sumatera,Recommend change,Selective logging not actually visible until 2005,Primary intact,HIGH,NA,2005,2002,Degraded - Selective logging,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,2004,Degraded - Selective logging,0,NA,Disagree - major,NO,none,1993,NA,1,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8702,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8702.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8702.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Selective logging,DEG,Sumatera,Unsure,More likely degraded nearby clearing,Primary intact,HIGH,NA,2006,2005,Degraded - Nearby clearing,HIGH,NA,2010,2009,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Anna checked,NA,NA,HIGH,HIGH,NA,NA,2006,Degraded - Selective logging,0,NA,Disagree - minor,YES,2014,1991,NA,1,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8780,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8780.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8780.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Selective logging,DEG,Sumatera,Recommend change,Nearby clearing more likely than selective logging,Primary intact,HIGH,NA,2011,2010,Degraded - Nearby clearing,High,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Anna checked,NA,NA,HIGH,HIGH,NA,NA,2011,Degraded - Selective logging,0,NA,Disagree - minor,YES,2015,1990,NA,1,95,NA,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9326,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9326.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9326.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Selective logging,DEG,Sumatera,Recommend change,Logging not visible until 2012,Primary intact,HIGH,NA,2012,2010,Degraded - Peatland draining,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,2011,Degraded - Selective logging,0,NA,Disagree - minor,YES,2014,1991,NA,1,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9166,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9166.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9166.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Selective logging,DEG,Sumatera,Recommend change,Logging not visible until 2013,Primary intact,HIGH,NA,2013,2011,Degraded - Selective logging,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,2012,Degraded - Selective logging,0,NA,Agree,YES,2015,1990,NA,1,97,2012,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8295,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8295.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8295.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Selective logging,DEG_DEG,Sumatera,Recommend change,Fire degradation not visible until 1999 (so just one degradation event),Primary intact,HIGH,NA,1999,1996,Cleared - Abandoned,HIGH,NA,0,0,NA,High,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Diana checked,NA,NA,HIGH,HIGH,NA,NA,1997,Degraded - Fire,0,NA,Disagree - major,YES,2012,1991,NA,2,96,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8146,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8146.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8146.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Selective logging,DEG_DEG,Sumatera,Recommend change,2004 either peatland draining or selective logging,Primary intact,HIGH,NA,2004,2002,Degraded - Peatland draining,HIGH,Peatland drying due to nearby clearing,2007,2006,Cleared - Abandoned,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Diana checked,NA,NA,HIGH,HIGH,NA,NA,2004,Degraded - Natural disturbance,0,NA,Disagree - major,YES,none,1991,NA,2,97,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9933,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9933.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9933.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG,Sumatera,Recommend change,I don't think the degradation reached the pixel,Primary intact,HIGH,NA,2002,2001,Degraded - Nearby clearing,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Tatik checked,NA,NA,HIGH,HIGH,NA,NA,1998,Degraded - Nearby clearing,0,NA,Agree,YES,2015,1990,NA,1,97,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8334,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8334.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8334.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG,Sumatera,Recommend change,"Nearby clearing not visible until 2000; also degraded nearby clearing again in 2002; also I think this is a peat forest, but not certain",Primary degraded,HIGH,NA,1998,1996,Degraded - Nearby clearing,HIGH,NA,2002,2001,Degraded - Nearby clearing,NA,NA,2009,2007,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Anna checked,NA,NA,HIGH,HIGH,No edits needed,wetland forest dominan vegetation Gelam (small vegetation),1999,Degraded - Nearby clearing,0,NA,Disagree - major,YES,2015,1990,Anna checked,1,98,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9016,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9016.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9016.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG,Sumatera,Unsure,"Possible the pixel was actually cleared in 2001, not just degraded",Primary intact,HIGH,NA,2001,2000,Cleared - Abandoned,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,2001,Degraded - Nearby clearing,0,NA,Disagree - major,YES,2016,1991,Inggit checked,1,98,NA,FOREST,FOREST,NON,BUFFER,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9661,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9661.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9661.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG,Sumatera,Recommend change,"I think this was probably rubber, also degraded fire in 1998",Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Tatik checked,NA,NA,HIGH,HIGH,Edited entry,primary intact --> degraded,2001,Degraded - Nearby clearing,0,NA,Disagree - major,YES,none,1993,Tatik checked,1,89,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9023,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9023.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9023.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG,Sumatera,Unsure,Not certain pixel was actually forest in 1990; also possible the pixel was eventually cleared (2010?),Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Inggit checked,missing data,NA,HIGH,HIGH,No edits needed,NA,2009,Degraded - Nearby clearing,0,NA,Disagree - major,NO,2011,1992,Inggit checked,1,97,2010,NON,NON,NON,BUFFER,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_2
7666,file:///F:/Indonesia_samples/pages_new/Sumatera_sample7666.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample7666.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG,Sumatera,Unsure,Selective logging more likely driver,Primary intact,HIGH,NA,2015,2014,Degraded - Selective Logging,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Diana checked,NA,NA,LOW,HIGH,NA,NA,2015,Degraded - Nearby clearing,0,NA,Disagree - minor,YES,2014,1990,NA,1,95,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9283,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9283.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9283.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG_DEG,Sumatera,Recommend change,Probably cleared in 2011 (abandoned or smallholder),Primary intact,HIGH,NA,2005,2004,Degraded - Nearby clearing,HIGH,NA,2007,2006,Cleared - Smallholder,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,2005,Degraded - Nearby clearing,0,NA,Agree,YES,2015,1990,NA,2,97,2008,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
7728,file:///F:/Indonesia_samples/pages_new/Sumatera_sample7728.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample7728.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG_DEG,Sumatera,Recommend change,Degraded nearby clearing again in 2016,Primary intact,HIGH,NA,2007,2006,Degraded - Nearby clearing,HIGH,Nearby clearing for smallholder landuse,2010,2009,Degraded - Nearby clearing,HIGH,Nearby clearing for smallholder landuse,2016,2015,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Diana checked,NA,NA,HIGH,HIGH,NA,NA,2007,Degraded - Nearby clearing,0,NA,Disagree - major,NO,2014,1991,NA,2,96,NA,FOREST,FOREST,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_2
8816,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8816.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8816.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG_DEG_DEG,Sumatera,Recommend change,"I don't see the first 2 degradation events, 2013 might have been clearing",Primary intact,HIGH,NA,2005,2004,Degraded - Selective Logging,High,NA,2013,2012,Cleared - Smallholder,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Anna checked,NA,NA,HIGH,HIGH,NA,NA,2000,Degraded - Natural disturbance,0,NA,Disagree - minor,YES,2016,1990,NA,3,100,2013,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8900,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8900.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8900.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Fire,DEG,Sumatera,Recommend change,"Agree with 1998, cleared fire in 2016",Primary intact,HIGH,NA,1998,1997,Degraded - Fire,HIGH,NA,2016,2015,Cleared - Fire,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Inggit checked,no data SPOT,NA,HIGH,HIGH,No edits needed,NA,1998,Degraded - Fire,0,NA,Disagree - major,NO,2015,1990,Inggit checked,1,98,2016,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9062,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9062.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9062.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Fire,DEG,Sumatera,Recommend change,"Not sure this was primary forest in 1990, also I don’t see any change in 1998",Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,LOW,HIGH,No edits needed,NA,1998,Degraded - Fire,0,NA,Disagree - major,YES,none,1990,Inggit checked,1,90,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8074,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8074.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8074.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Fire,DEG_DEG,Sumatera,Recommend change,Probably cleared fire in 2016,Primary intact,HIGH,NA,2000,1999,Degraded - Nearby clearing,High,NA,2016,2015,Cleared - Fire,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Diana checked,NA,NA,HIGH,HIGH,NA,NA,2000,Degraded - Nearby clearing,0,NA,Disagree - major,YES,2015,1996,NA,2,98,2016,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,Team_2
8072,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8072.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8072.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Fire,DEG_DEG_DEG,Sumatera,Unsure,May have been cleared during one of the fire events (or possibly non forest in 1990?),Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Diana checked,NA,NA,HIGH,HIGH,No edits needed,NA,1998,Degraded - Fire,0,NA,Disagree - major,YES,2015,1990,Diana checked,3,90,2016,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
7977,file:///F:/Indonesia_samples/pages_new/Sumatera_sample7977.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample7977.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Fire,DEG_DEG_DEG,Sumatera,Unsure,May have been cleared during one of the fire events,Primary intact,HIGH,NA,1999,1997,Degraded - Fire,HIGH,NA,2007,2006,Cleared - Fire,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Diana checked,NA,NA,HIGH,HIGH,No edits needed,NA,1999,Degraded - Fire,0,NA,Disagree - major,YES,none,1990,Diana checked,3,89,NA,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8790,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8790.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8790.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Natural disturbance,DEG,Sumatera,Unsure,Not sure if this is nearby clearing or natural disturbance,Primary intact,HIGH,NA,1991,1990,Degraded - Nearby clearing,HIGH,NA,2001,2000,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Anna checked,NA,NA,HIGH,HIGH,No edits needed,NA,1991,Degraded - Natural disturbance,0,NA,Agree,YES,2014,1990,Anna checked,1,82,NA,FOREST,FOREST,NON,BUFFER,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8782,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8782.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8782.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Natural disturbance,DEG,Sumatera,Unsure,Possibly degraded peatland draining? Or possible degradation didn't reach the pixel,Primary intact,HIGH,NA,1996,1995,Degraded - Peatland draining,High,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Anna checked,NA,NA,HIGH,LOW,NA,NA,1996,Degraded - Natural disturbance,0,NA,Disagree - minor,YES,2015,1990,NA,1,96,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9736,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9736.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9736.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Natural disturbance,DEG,Sumatera,Recommend change,I don't see any change in 1999,Primary intact,HIGH,NA,1999,1998,Degraded - Selective Logging,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Tatik checked,NA,NA,HIGH,HIGH,NA,NA,1999,Degraded - Natural disturbance,0,NA,Disagree - minor,YES,2014,1990,NA,1,95,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8103,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8103.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8103.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Natural disturbance,DEG,Sumatera,Recommend change,More likely nearby peatland draining than natural disturbance,Primary intact,HIGH,NA,2010,2009,Degraded - Peatland draining,HIGH,Peatland drying due to nearby clearing,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Diana checked,NA,Peatland drying due to nearby clearing,HIGH,HIGH,NA,NA,2011,Degraded - Natural disturbance,0,NA,Disagree - major,YES,none,1992,NA,1,98,NA,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8104,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8104.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8104.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Natural disturbance,DEG,Sumatera,Recommend change,"Peatland draining, not natural disturbance",Primary intact,HIGH,NA,1996,1995,Degraded - Peatland draining,High,Peatland drying due to nearby clearing,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Diana checked,NA,Peatland drying due to nearby clearing,HIGH,HIGH,NA,NA,2013,Degraded - Natural disturbance,0,NA,Disagree - major,YES,none,1990,NA,1,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9318,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9318.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9318.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Natural disturbance,DEG,Sumatera,Recommend change,Nearby clearing more likely than natural disturbance,Primary intact,HIGH,NA,2015,2014,Degraded - Natural disturbance,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,2015,Degraded - Natural disturbance,0,NA,Disagree - major,YES,2012,1990,NA,1,97,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9157,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9157.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9157.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Natural disturbance,DEG_DEG,Sumatera,Recommend change,"Fire events in 1995, 2005 and 2016 (probably clearing events each time)",Primary intact,HIGH,NA,1995,1994,Cleared - Fire,HIGH,NA,2005,2004,Cleared - Fire,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,1995,Degraded - Natural disturbance,0,NA,Disagree - minor,YES,2015,1990,Inggit checked,2,78,2016,FOREST,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_2
9381,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9381.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9381.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Palm estate,CLEARED,Sumatera,Recommend change,"Clearing not visible until 1996; also not positive this is palm, could have been a rubber area in 1990 that was cleared and replanted",Primary intact,HIGH,NA,1996,1990,Cleared - Palm estate,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,1994,Cleared - Palm estate,Disagree - major,NO,none,1990,NA,1,90,NA,FOREST,NON,NON,NON,NON,FOREST,FOREST,FOREST,NON,NON,NON,Team_2
8881,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8881.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8881.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Palm estate,CLEARED,Sumatera,Recommend change,Already cleared at first cloud-free image,Non forest,LOW,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Inggit checked,NA,Rubber ,HIGH,HIGH,No edits needed,NA,0,NA,1995,Cleared - Palm estate,Disagree - major,YES,none,1995,Inggit checked,1,12,2004,NON,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_2
