ISLAND,ID,X1990_LC,X1990_CONF,X1990_NOTES,CH1_YR,CH1_PCF,CH1_TYPE,CH1_CONF,CH1_NOTES,CH2_YR,CH2_PCF,CH2_TYPE,CH2_CONF,CH2_NOTES,CH3_YR,CH3_PCF,CH3_TYPE,CH3_CONF,CH3_NOTES,CH4_YR,CH4_PCF,CH4_TYPE,CH4_CONF,CH4_NOTES,CH5_YR,CH5_PCF,CH5_TYPE,CH5_CONF,CH5_NOTES,CH6_YR,CH6_PCF,CH6_TYPE,CH6_CONF,CH6_NOTES,KLHK_LU,FY_CF,SPOT,HIGHRES_GE,USER,AGREE_DISAGREE,CONF_FINAL,CLASS_NOTES,NOTES_FINAL,CHANGE_E_CONF,Editor,DISAG_EDITS,DISAG_NOTES,Checked,D_REVIEW_NOTES,FINAL_LU_UMD,NUM_CHANGE,TRAJECTORY,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,DEG_YR_FIRST,DEG_TYPE_FIRST
Kalimantan,4828,Primary degraded,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1994,Yes,none,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,forest until 2016,Not checked,NA,Primary degraded,0,Primary degraded,0,NA,0,NA
Kalimantan,4839,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1992,Yes,none,Anna checked,Disagree - major,H,rubber,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Kalimantan,4858,Non forest,H,Plant by mangrove,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Mangrove Sekunder,1991,Yes,none,Anna checked,Disagree - major,H,NA,forest regrowth,H,Anna checked,No edits needed,in 1990 bare land and planted by mangrove in 2001,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5717,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Air,1997,Yes,2013,Anna checked,Agree,H,NA,NA,H,Anna checked,No edits needed,different landscape scale,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5718,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering,1990,Yes,none,Anna checked,Disagree - minor,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5721,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,No,2010,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5723,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,1990,No,2015,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5725,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1997,Yes,none,Anna checked,Disagree - minor,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5734,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,2014,Anna checked,Disagree - major,H,NA,different location sampel in Landsat and GE,H,Anna checked,Edited entry,pixel in the edge forest and water but more 50% in forest,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Maluku,5739,Primary degraded,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Mangrove Sekunder,1993,Yes,2016,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,No edits needed,mangrove forest,Agree,NA,Primary degraded,0,Primary degraded,0,NA,0,NA
Maluku,5746,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,none,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5748,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1992,Yes,none,Anna checked,Agree,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5753,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,1990,Yes,none,Anna checked,Agree,H,NA,NA,H,Anna checked,No edits needed,wetland,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5755,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1992,Yes,2006,Anna checked,Disagree - minor,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5758,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1994,Yes,2014,Anna checked,Agree,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5760,Primary degraded,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2016,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,seasonal climate,Not checked,NA,Primary degraded,0,Primary degraded,0,NA,0,NA
Maluku,5782,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1997,No,2013,Anna checked,Agree,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5793,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2013,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5798,Primary intact,H,Sample complete!,0,0,NA,NA,not sure about the year,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1992,No,none,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,forest in karst/basalt soil type area,Agree,NA,Primary intact,0,Primary intact,0,NA,0,NA
Maluku,5806,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1991,No,2015,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5823,Primary degraded,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Mangrove Sekunder,1990,Yes,2016,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Primary degraded,0,Primary degraded,0,NA,0,NA
Maluku,5834,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,No,none,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Agree,NA,Primary intact,0,Primary intact,0,NA,0,NA
Maluku,5849,Non forest,H,No data until 1994,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1994,Yes,2015,Anna checked,Agree,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5858,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Air,1993,No,2015,Anna checked,Agree,H,NA,NA,H,Anna checked,No edits needed,pixel in the edge; different landscape scale,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5861,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,1992,Yes,2008,Anna checked,Agree,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Maluku,5867,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1994,Yes,none,Anna checked,Disagree - minor,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,6837,Non forest,H,First identification in the year 1994,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1994,Yes,2015,Anna checked,Disagree - major,H,Cengkih?,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,6855,Non forest,L,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2014,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,6863,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2014,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,6869,Non forest,L,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,1994,Yes,2010,Anna checked,Disagree - major,H,NA,image 1990-1993 not available and image 1994 show clearing in pixel for abandoned land,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,6874,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Tanaman,1994,Yes,2014,Anna checked,Disagree - major,H,NA,image 1990-1993 not available,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,6999,Non forest,L,"identifikasi pertama tahun 1999, pixel 1990-1998 berwarna hitam",0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1999,No,none,Anna checked,Disagree - major,H,NA,image 1990-1998 not available,H,Anna checked,Edited entry,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,7043,Primary intact,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1994,Yes,2016,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sulawesi,7049,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1999,No,2016,Anna checked,Disagree - major,H,NA,image 1990-1998 not available,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,7051,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2016,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,7060,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2014,Anna checked,Agree,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,7072,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2016,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,7074,Non forest,H,Sample complete!,0,0,NA,NA,not sure about the year of clearing,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2017,Anna checked,Disagree - major,L,NA,NA,H,Anna checked,Edited entry,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,7078,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2015,Anna checked,Agree,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,7080,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1996,Yes,2013,Anna checked,Agree,H,NA,image 1990-1995 not available,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,7091,Non forest,L,NA,0,0,NA,NA,"not sure of year of clearing but based on Google Earth, since 2002 was non forest",0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1994,Yes,2016,Anna checked,Disagree - major,H,NA,image 1990-1993 not available,H,Anna checked,Edited entry,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sulawesi,7093,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1994,Yes,2014,Anna checked,Disagree - major,H,NA,image 1990-1993 not available,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8336,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1993,Yes,2015,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,still primary intact forest,Agree,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8340,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2015,Anna checked,Disagree - minor,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8349,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1992,Yes,2015,Anna checked,Disagree - minor,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8354,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2015,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8357,Primary degraded,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1991,Yes,2015,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Primary degraded,0,Primary degraded,0,NA,0,NA
Sumatera,8388,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,1990,Yes,2017,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8403,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,2016,Anna checked,Agree,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8404,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,none,Anna checked,Disagree - minor,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8410,Non forest,L,image 1990 not available but in google 1990 has non forest (clearing 1989),0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1991,Yes,2016,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8425,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2016,Anna checked,Disagree - major,H,NA,NA,L,Anna checked,Edited entry,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8428,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,1990,Yes,2014,Anna checked,Agree,H,NA,NA,H,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8429,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,2014,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,still primary intact,Agree,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8434,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering,1990,Yes,2016,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8437,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2016,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8440,Non forest,L,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,1998,No,2014,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8452,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2015,Anna checked,Disagree - minor,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8464,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2016,Anna checked,Disagree - minor,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8475,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,2016,Anna checked,Disagree - minor,H,NA,mix tree plantation and palm estate in one pixel but in first clearing just for tree plantation,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8481,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,2014,Anna checked,Disagree - major,H,NA,NA,NA,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8488,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering,1990,Yes,2008,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8505,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Tanaman,1990,Yes,2012,Anna checked,Agree,H,NA,NA,NA,Anna checked,No edits needed,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8509,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1991,Yes,2015,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8519,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,1990,Yes,2016,Anna checked,Disagree - minor,H,NA,NA,NA,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8522,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1993,Yes,2014,Anna checked,Disagree - major,L,NA,NA,H,Anna checked,Edited entry,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8545,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2014,Anna checked,Agree,H,NA,NA,NA,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8554,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2014,Anna checked,Disagree - minor,H,NA,based on google earth clearing in 1991,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8558,Non forest,H,NA,0,0,NA,NA,in 2010 become palm oil estate,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Tanaman,1990,Yes,2016,Anna checked,Disagree - major,H,NA,NA,H,Anna checked,Edited entry,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
